split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_037,1.0504194716243391,0.04851920136380007,0.2691666666666667,0.092141689425066,0.878566854814439,2.2403875500000003
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_045,1.0504194716243391,0.04851920136380007,0.2691666666666667,0.092141689425066,0.878566854814439,2.73236328
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_047,1.0504194716243391,0.04851920136380007,0.2691666666666667,0.092141689425066,0.878566854814439,3.0272905266666665
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_067,1.0690237235200337,0.031108831661323357,0.44694444444444437,0.05889659698291374,0.8071312065545576,2.5037368766666668
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_076,1.0690237235200337,0.031108831661323357,0.44694444444444437,0.05889659698291374,0.8071312065545576,3.02564923
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_078,1.0690237235200337,0.031108831661323357,0.44694444444444437,0.05889659698291374,0.8071312065545576,2.9409346700000003
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_084,1.0921699563562521,0.01497187068075733,0.8524999999999999,0.049194594959005654,0.7849016458359807,2.2716062
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_086,1.0921699563562521,0.01497187068075733,0.8524999999999999,0.049194594959005654,0.7849016458359807,2.5425351533333336
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_089,1.0921699563562521,0.01497187068075733,0.8524999999999999,0.049194594959005654,0.7849016458359807,3.1749645499999994
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_118,1.0503202572612251,0.046236266029298784,0.24416666666666673,0.08064021385275892,0.9057160961890528,2.864921716666667
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_131,1.0503202572612251,0.046236266029298784,0.24416666666666673,0.08064021385275892,0.9057160961890528,3.0071897033333337
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_132,1.0503202572612251,0.046236266029298784,0.24416666666666673,0.08064021385275892,0.9057160961890528,3.0232325733333334
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_144,1.0541100979086013,0.039972686703106525,0.34305555555555556,0.0636076160164694,0.7742534867737977,3.9104331233333336
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_159,1.0541100979086013,0.039972686703106525,0.34305555555555556,0.0636076160164694,0.7742534867737977,4.44040053
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_164,1.0913179825480723,0.016180045886195656,0.8105555555555555,0.05460779042662277,0.7676241965081504,2.9586294633333337
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_170,1.0913179825480723,0.016180045886195656,0.8105555555555555,0.05460779042662277,0.7676241965081504,2.4881715566666665
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_175,1.0913179825480723,0.016180045886195656,0.8105555555555555,0.05460779042662277,0.7676241965081504,3.132708083333333
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_189,1.0913179825480723,0.016180045886195656,0.8105555555555555,0.05460779042662277,0.7676241965081504,2.7743171666666666
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_200,1.0479556425194287,0.0491101716560627,0.2530555555555555,0.07907415185329411,0.8620521150852001,6.656358046666667
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_223,1.0563159841630811,0.0408987411896327,0.3177777777777777,0.07029390633698616,0.7974894552549846,6.677294533333333
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_234,1.0563159841630811,0.0408987411896327,0.3177777777777777,0.07029390633698616,0.7974894552549846,6.781074996666669
Training,syn_n100_k30_pathological_cov_mixed_low_vol_r01_s20260717,30,theta_237,1.0563159841630811,0.0408987411896327,0.3177777777777777,0.07029390633698616,0.7974894552549846,3.1252807133333333
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_011,1.046884772958534,0.2291206715728173,0.21638888888888894,0.20685902912466822,0.6724280995954914,1.3715260533333333
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_034,1.0702516100473907,0.11940274667748585,0.27694444444444444,0.19229106552971167,0.9850299445792241,2.13565771
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_037,1.0702516100473907,0.11940274667748585,0.27694444444444444,0.19229106552971167,0.9850299445792241,2.1389450699999997
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_045,1.0702516100473907,0.11940274667748585,0.27694444444444444,0.19229106552971167,0.9850299445792241,2.613653213333334
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_047,1.0702516100473907,0.11940274667748585,0.27694444444444444,0.19229106552971167,0.9850299445792241,2.8646091833333327
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_067,1.0859412350067705,0.11970676003834879,0.35027777777777774,0.17615912176315104,0.9979829800496406,2.294940786666667
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_076,1.0859412350067705,0.11970676003834879,0.35027777777777774,0.17615912176315104,0.9979829800496406,2.96102479
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_078,1.0859412350067705,0.11970676003834879,0.35027777777777774,0.17615912176315104,0.9979829800496406,2.9073667566666668
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_084,1.0752172535642592,0.163339581637884,0.405,0.1967710247596604,0.8606956883099925,2.1176033
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_086,1.0752172535642592,0.163339581637884,0.405,0.1967710247596604,0.8606956883099925,2.25863969
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_089,1.0752172535642592,0.163339581637884,0.405,0.1967710247596604,0.8606956883099925,3.0814991133333334
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_118,1.0880779640627576,0.10295321401323025,0.4041666666666666,0.18890617352078085,1.0582204679824507,3.781191316666666
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_131,1.0880779640627576,0.10295321401323025,0.4041666666666666,0.18890617352078085,1.0582204679824507,2.8949418099999997
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_132,1.0880779640627576,0.10295321401323025,0.4041666666666666,0.18890617352078085,1.0582204679824507,2.946896983333333
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_144,1.0852385214088078,0.14783407675311755,0.36277777777777775,0.21469948702015362,0.9422941508239533,3.2769383166666666
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_159,1.0852385214088078,0.14783407675311755,0.36277777777777775,0.21469948702015362,0.9422941508239533,4.070873359999999
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_164,1.0691482257574736,0.18583706228905691,0.36416666666666664,0.22271357282554155,0.7936700174940826,2.718543696666667
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_170,1.0691482257574736,0.18583706228905691,0.36416666666666664,0.22271357282554155,0.7936700174940826,2.7689881466666666
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_175,1.0691482257574736,0.18583706228905691,0.36416666666666664,0.22271357282554155,0.7936700174940826,2.9637669899999994
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_189,1.0691482257574736,0.18583706228905691,0.36416666666666664,0.22271357282554155,0.7936700174940826,2.2351309299999995
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_200,1.109246004538693,0.08967903633785249,0.5536111111111112,0.1863598970944789,1.1167036288562489,6.486871643333335
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_223,1.0934474924101865,0.13614159484066043,0.4383333333333334,0.1942303563277337,0.9843379692207749,6.437490096666667
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_234,1.0934474924101865,0.13614159484066043,0.4383333333333334,0.1942303563277337,0.9843379692207749,6.569437856666665
Training,syn_n100_k30_pathological_cov_normal_extreme_events_r02_s20260719,30,theta_237,1.0934474924101865,0.13614159484066043,0.4383333333333334,0.1942303563277337,0.9843379692207749,2.989831186666667
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_011,0.9482349457589407,0.11163527822429872,0.0,0.05110387828686204,0.5175928779699022,1.3382325733333331
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_034,1.0581813185696634,0.0514736090811082,0.2602777777777778,0.05901069968949183,0.6506988761583962,2.1443211866666667
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_037,1.0581813185696634,0.0514736090811082,0.2602777777777778,0.05901069968949183,0.6506988761583962,2.134185056666667
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_045,1.0581813185696634,0.0514736090811082,0.2602777777777778,0.05901069968949183,0.6506988761583962,2.69509645
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_047,1.0581813185696634,0.0514736090811082,0.2602777777777778,0.05901069968949183,0.6506988761583962,2.7429979566666662
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_067,1.0698799956266585,0.043072841576449264,0.31472222222222224,0.046936316797306234,0.6259866036738128,5.645370596666669
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_076,1.0698799956266585,0.043072841576449264,0.31472222222222224,0.046936316797306234,0.6259866036738128,3.0208154933333335
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_078,1.0698799956266585,0.043072841576449264,0.31472222222222224,0.046936316797306234,0.6259866036738128,2.9988400166666676
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_084,0.9844301630265141,0.09128956315632737,0.0033333333333333335,0.057710314855196995,0.5986649516067594,2.1518469600000003
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_086,0.9844301630265141,0.09128956315632737,0.0033333333333333335,0.057710314855196995,0.5986649516067594,2.30028902
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_089,0.9844301630265141,0.09128956315632737,0.0033333333333333335,0.057710314855196995,0.5986649516067594,3.2364403
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_118,1.0791937738547557,0.03799824730850852,0.41250000000000003,0.04588503378171264,0.6084384095293821,3.1603468166666664
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_131,1.0791937738547557,0.03799824730850852,0.41250000000000003,0.04588503378171264,0.6084384095293821,2.832097163333333
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_132,1.0791937738547557,0.03799824730850852,0.41250000000000003,0.04588503378171264,0.6084384095293821,2.904487733333333
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_144,1.088134899202646,0.03144499725275099,0.5519444444444445,0.0492948529916565,0.6489152319513573,2.9605534466666668
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_159,1.088134899202646,0.03144499725275099,0.5519444444444445,0.0492948529916565,0.6489152319513573,3.74882803
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_164,1.002333995246745,0.08263538475346725,0.015277777777777777,0.06909127807203594,0.5952867873302446,2.6994167499999997
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_170,1.002333995246745,0.08263538475346725,0.015277777777777777,0.06909127807203594,0.5952867873302446,3.025992203333333
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_175,1.002333995246745,0.08263538475346725,0.015277777777777777,0.06909127807203594,0.5952867873302446,3.0038000733333337
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_189,1.002333995246745,0.08263538475346725,0.015277777777777777,0.06909127807203594,0.5952867873302446,2.2995080766666667
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_200,1.084364142321062,0.03626585622060076,0.6127777777777778,0.06025064466233209,0.6954871830290954,6.4309831766666665
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_223,1.096331868281223,0.026591601453263957,0.5886111111111112,0.049538203433189376,0.6677124251022288,6.56545532
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_234,1.096331868281223,0.026591601453263957,0.5886111111111112,0.049538203433189376,0.6677124251022288,6.639678196666665
Training,syn_n100_k30_pathological_cov_skewed_high_vol_r03_s20260712,30,theta_237,1.096331868281223,0.026591601453263957,0.5886111111111112,0.049538203433189376,0.6677124251022288,3.0337470200000003
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_011,1.0833425204403084,0.1466429764368444,0.4644444444444445,0.039021230339916786,0.7979750416754325,1.8264083933333335
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_034,1.0858723726695196,0.10863742354805951,0.31555555555555553,0.05908455473790309,0.9627156977768124,2.573755146666666
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_037,1.0858723726695196,0.10863742354805951,0.31555555555555553,0.05908455473790309,0.9627156977768124,2.5104641966666668
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_045,1.0858723726695196,0.10863742354805951,0.31555555555555553,0.05908455473790309,0.9627156977768124,3.02664411
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_047,1.0858723726695196,0.10863742354805951,0.31555555555555553,0.05908455473790309,0.9627156977768124,3.3786747033333326
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_067,1.0669430295296987,0.14759765311952558,0.35416666666666663,0.07191993626224011,0.8095628754904337,5.536428773333333
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_076,1.0669430295296987,0.14759765311952558,0.35416666666666663,0.07191993626224011,0.8095628754904337,3.3728476266666667
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_078,1.0669430295296987,0.14759765311952558,0.35416666666666663,0.07191993626224011,0.8095628754904337,3.4866993600000002
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_084,1.0883314202093175,0.1382898581960787,0.4291666666666666,0.047971537012693403,0.8280417752080138,2.7190635333333337
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_086,1.0883314202093175,0.1382898581960787,0.4291666666666666,0.047971537012693403,0.8280417752080138,3.1988486433333336
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_089,1.0883314202093175,0.1382898581960787,0.4291666666666666,0.047971537012693403,0.8280417752080138,3.7872739166666665
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_118,1.0918350159579084,0.10879354357592848,0.3516666666666666,0.06605733347733211,0.9598191454162436,3.569092943333333
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_131,1.0918350159579084,0.10879354357592848,0.3516666666666666,0.06605733347733211,0.9598191454162436,3.4894190766666666
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_132,1.0918350159579084,0.10879354357592848,0.3516666666666666,0.06605733347733211,0.9598191454162436,3.5227384100000005
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_144,1.0700651000583834,0.14031625916383242,0.36305555555555546,0.06487133950037517,0.8226679787342038,3.3240602666666677
Training,syn_n200_k05_cluster_corr_heavy_tail_low_vol_r02_s20260731,10,theta_159,1.0700651000583834,0.14031625916383242,0.36305555555555546,0.06487133950037517,0.8226679787342038,4.456840073333334
